_id,keywords[0],keywords[1],keywords[2],response,id,layer,problem,keywords,solution
69b6ee2497bb4b1b4aade2ef,,,,,970,Application,Service unavailable,503 service,Restart service
69b6ee2497bb4b1b4aade2f0,,,,,971,Network,IP address conflict,ip conflict,Renew IP address
69b6ee2497bb4b1b4aade2f1,,,,,972,Data Link,MAC address conflict,mac conflict,Reset devices
69b6ee2497bb4b1b4aade2f2,,,,,949,Session,Session restore failure,session restore,Reauthenticate
69b6ee2497bb4b1b4aade2f3,,,,,950,Session,Duplicate sessions,duplicate session,Terminate extra sessions
69b6ee2497bb4b1b4aade2f4,,,,,956,Transport,Incorrect port configuration,port config,Verify port numbers
69b6ee2497bb4b1b4aade2f5,,,,,952,Transport,SYN flood attack,syn attack,Enable SYN protection
69b6ee2497bb4b1b4aade2f6,,,,,953,Presentation,Encryption key mismatch,key mismatch,Regenerate keys
69b6ee2497bb4b1b4aade2f7,,,,,954,Application,DNS server not responding,dns server,Change DNS server
69b6ee2497bb4b1b4aade2f8,,,,,955,Network,Invalid IP address,invalid ip,Configure correct IP
69b6ee2497bb4b1b4aade2f9,,,,,973,Data Link,Switch MAC table overflow,mac table switch,Restart switch
69b6ee2497bb4b1b4aade2fa,,,,,958,Session,Duplicate sessions,duplicate session,Terminate extra sessions
69b6ee2497bb4b1b4aade2fb,,,,,957,Application,Authentication failure,login authentication,Verify credentials
69b6ee2497bb4b1b4aade2fc,,,,,959,Data Link,Network interface not detecting MAC,mac detection,Reset network adapter
69b6ee2497bb4b1b4aade2fd,,,,,977,Data Link,VLAN misconfiguration,vlan config,Correct VLAN settings
69b6ee2497bb4b1b4aade2fe,,,,,974,Application,API request failed,api request,Check API endpoint
69b6ee2497bb4b1b4aade2ff,,,,,975,Presentation,Compression error,compression error,Disable compression
69b6ee2497bb4b1b4aade300,,,,,976,Network,Router firmware outdated,router firmware,Update router firmware
69b6ee2497bb4b1b4aade301,,,,,960,Session,Duplicate sessions,duplicate session,Terminate extra sessions
69b6ee2497bb4b1b4aade302,,,,,982,Transport,Port blocked,port blocked,Open port in firewall
69b6ee2497bb4b1b4aade303,,,,,978,Physical,Damaged ethernet cable,cable broken ethernet,Replace the ethernet cable
69b6ee2497bb4b1b4aade304,,,,,979,Data Link,Spanning tree loop,stp loop,Configure STP properly
69b6ee2497bb4b1b4aade305,,,,,980,Application,Service unavailable,503 service,Restart service
69b6ee2497bb4b1b4aade306,,,,,981,Application,API request failed,api request,Check API endpoint
69b6ee2497bb4b1b4aade307,,,,,986,Physical,Network adapter disabled,adapter disabled,Enable network adapter
69b6ee2497bb4b1b4aade308,,,,,988,Data Link,Switch MAC table overflow,mac table switch,Restart switch
69b6ee2497bb4b1b4aade309,,,,,983,Session,Session hijacking attempt,session hijack,Enable encryption
69b6ee2497bb4b1b4aade30a,,,,,984,Application,DNS server not responding,dns server,Change DNS server
69b6ee2497bb4b1b4aade30b,,,,,985,Presentation,Data corruption,data corruption,Retransmit data
69b6ee2497bb4b1b4aade30c,,,,,987,Session,Session timeout,session timeout,Increase timeout
69b6ee2497bb4b1b4aade30d,,,,,990,Application,DNS resolution failure,dns resolve,Flush DNS
69b6ee2497bb4b1b4aade30e,,,,,992,Physical,Network card failure,nic network card,Replace network interface card
69b6ee2497bb4b1b4aade30f,,,,,991,Network,Router not routing packets,router routing,Restart router
69b6ee2497bb4b1b4aade310,,,,,995,Network,IP address conflict,ip conflict,Renew IP address
69b6ee2497bb4b1b4aade311,,,,,993,Network,TTL expired,ttl expired,Check routing loops
69b6ee2497bb4b1b4aade312,,,,,994,Network,Subnet mismatch,subnet mask,Correct subnet mask
69b6ee2497bb4b1b4aade313,,,,,989,Physical,Incorrect cable type,wrong cable,Use correct cable like Cat6
69b6ee2497bb4b1b4aade314,,,,,997,Data Link,Network interface not detecting MAC,mac detection,Reset network adapter
69b6ee2497bb4b1b4aade315,,,,,996,Session,Remote login failure,remote login,Verify credentials
69b6ee2497bb4b1b4aade316,,,,,998,Transport,Port blocked,port blocked,Open port in firewall
69b6ee2497bb4b1b4aade317,,,,,999,Data Link,Duplicate MAC address,duplicate mac,Reassign MAC
69b6ee2497bb4b1b4aade318,,,,,1000,Network,Static route misconfigured,static route,Correct static route
69b6ee41a05d6d71cf67386e,,,,,1,Session,Remote session disconnect,remote session,Check connection
69b6ee41a05d6d71cf67386f,,,,,2,Network,Network congestion,network congestion,Reduce traffic load
69b6ee41a05d6d71cf673870,,,,,3,Application,Service unavailable,503 service,Restart service
69b6ee41a05d6d71cf673871,,,,,4,Session,Authentication server unreachable,auth server,Restart authentication server
69b6ee41a05d6d71cf673872,,,,,5,Presentation,SSL configuration error,ssl config,Reconfigure SSL
69b6ee41a05d6d71cf673873,,,,,7,Transport,SYN flood attack,syn attack,Enable SYN protection
69b6ee41a05d6d71cf673874,,,,,8,Transport,Port blocked,port blocked,Open port in firewall
69b6ee41a05d6d71cf673875,,,,,9,Transport,Transport layer congestion,transport congestion,Adjust buffer size
69b6ee41a05d6d71cf673876,,,,,10,Network,IP address conflict,ip conflict,Renew IP address
69b6ee41a05d6d71cf673877,,,,,6,Network,Firewall blocking IP,firewall block ip,Allow IP in firewall
69b6ee41a05d6d71cf673878,,,,,11,Session,VPN session dropped,vpn drop,Reconnect VPN
69b6ee41a05d6d71cf673879,,,,,13,Presentation,Data serialization error,serialization error,Correct data format
69b6ee41a05d6d71cf67387a,,,,,12,Session,Duplicate sessions,duplicate session,Terminate extra sessions
69b6ee41a05d6d71cf67387b,,,,,14,Data Link,Spanning tree loop,stp loop,Configure STP properly
69b6ee41a05d6d71cf67387c,,,,,26,Physical,Signal interference,signal noise,Remove interference source
69b6ee41a05d6d71cf67387d,,,,,27,Presentation,Encoding issue,encoding problem,Use UTF8 encoding
69b6ee41a05d6d71cf67387e,,,,,15,Data Link,ARP poisoning attack,arp attack,Enable security features
69b6ee41a05d6d71cf67387f,,,,,28,Data Link,Frame check sequence error,fcs error,Replace faulty cable
69b6ee41a05d6d71cf673880,,,,,20,Application,Web server down,server down,Restart server
69b6ee41a05d6d71cf673881,,,,,25,Physical,Signal interference,signal noise,Remove interference source
69b6ee41a05d6d71cf673882,,,,,16,Application,API request failed,api request,Check API endpoint
69b6ee41a05d6d71cf673883,,,,,21,Presentation,Encryption error,encryption error,Update encryption settings
69b6ee41a05d6d71cf673884,,,,,17,Data Link,Frame collision,collision ethernet,Use switch instead of hub
69b6ee41a05d6d71cf673885,,,,,22,Network,Incorrect routing table,routing table,Update routes
69b6ee41a05d6d71cf673886,,,,,19,Transport,UDP packet loss,udp loss,Improve network stability
69b6ee41a05d6d71cf673887,,,,,23,Session,Session synchronization error,session sync,Restart application
69b6ee41a05d6d71cf673888,,,,,24,Presentation,SSL configuration error,ssl config,Reconfigure SSL
69b6ee41a05d6d71cf673889,,,,,18,Network,Router not routing packets,router routing,Restart router
69b6ee41a05d6d71cf67388a,,,,,29,Physical,Switch not working,switch dead,Restart or replace switch
69b6ee41a05d6d71cf67388b,,,,,30,Network,Invalid IP address,invalid ip,Configure correct IP
69b6ee41a05d6d71cf67388c,,,,,31,Presentation,SSL certificate invalid,ssl certificate,Install valid certificate
69b6ee41a05d6d71cf67388d,,,,,32,Session,Session token expired,token expired,Generate new token
69b6ee41a05d6d71cf67388e,,,,,33,Presentation,Secure channel failure,secure channel,Restart secure service
69b6ee41a05d6d71cf67388f,,,,,35,Application,Service unavailable,503 service,Restart service
69b6ee41a05d6d71cf673890,,,,,36,Session,Session not established,session fail,Restart service
69b6ee41a05d6d71cf673891,,,,,37,Transport,UDP service not responding,udp service,Restart service
69b6ee41a05d6d71cf673892,,,,,38,Session,Session hijacking attempt,session hijack,Enable encryption
69b6ee41a05d6d71cf673893,,,,,34,Physical,Power outage affecting network,power electricity,Restore power supply
69b6ee41a05d6d71cf673894,,,,,40,Session,Duplicate sessions,duplicate session,Terminate extra sessions
69b6ee41a05d6d71cf673895,,,,,39,Transport,UDP packet loss,udp loss,Improve network stability
69b6ee41a05d6d71cf673896,,,,,41,Transport,Firewall blocking port,firewall port,Allow port in firewall
69b6ee41a05d6d71cf673897,,,,,42,Transport,SYN flood attack,syn attack,Enable SYN protection
69b6ee41a05d6d71cf673898,,,,,43,Application,Database connection failed,database connection,Check DB connection
69b6ee41a05d6d71cf673899,,,,,47,Data Link,Switch MAC table overflow,mac table switch,Restart switch
69b6ee41a05d6d71cf67389a,,,,,44,Transport,Transport layer congestion,transport congestion,Adjust buffer size
69b6ee41a05d6d71cf67389b,,,,,56,Physical,Power outage affecting network,power electricity,Restore power supply
69b6ee41a05d6d71cf67389c,,,,,57,Session,Session synchronization error,session sync,Restart application
69b6ee41a05d6d71cf67389d,,,,,58,Physical,Damaged ethernet cable,cable broken ethernet,Replace the ethernet cable
69b6ee41a05d6d71cf67389e,,,,,45,Physical,Network adapter disabled,adapter disabled,Enable network adapter
69b6ee41a05d6d71cf67389f,,,,,46,Presentation,Secure channel failure,secure channel,Restart secure service
69b6ee41a05d6d71cf6738a0,,,,,51,Transport,Too many connections,connection limit,Increase server limit
69b6ee41a05d6d71cf6738a1,,,,,48,Physical,Damaged ethernet cable,cable broken ethernet,Replace the ethernet cable
69b6ee41a05d6d71cf6738a2,,,,,63,Data Link,Incorrect duplex mode,duplex mismatch,Set auto duplex
69b6ee41a05d6d71cf6738a3,,,,,64,Application,Database connection failed,database connection,Check DB connection
69b6ee41a05d6d71cf6738a4,,,,,65,Network,ICMP blocked,icmp ping,Enable ICMP
69b6ee41a05d6d71cf6738a5,,,,,55,Data Link,VLAN misconfiguration,vlan config,Correct VLAN settings
69b6ee41a05d6d71cf6738a6,,,,,52,Data Link,Spanning tree loop,stp loop,Configure STP properly
69b6ee41a05d6d71cf6738a7,,,,,49,Data Link,Incorrect duplex mode,duplex mismatch,Set auto duplex
69b6ee41a05d6d71cf6738a8,,,,,50,Network,ICMP blocked,icmp ping,Enable ICMP
69b6ee41a05d6d71cf6738a9,,,,,53,Application,Application timeout,application timeout,Increase timeout
69b6ee41a05d6d71cf6738aa,,,,,54,Network,NAT misconfiguration,nat error,Reconfigure NAT
69b6ee41a05d6d71cf6738ab,,,,,62,Data Link,Switch firmware outdated,switch firmware,Update firmware
69b6ee41a05d6d71cf6738ac,,,,,59,Presentation,Data corruption,data corruption,Retransmit data
69b6ee41a05d6d71cf6738ad,,,,,60,Application,Email not sending,smtp email,Check SMTP settings
69b6ee41a05d6d71cf6738ae,,,,,61,Network,Router firmware outdated,router firmware,Update router firmware
69b6ee41a05d6d71cf6738af,,,,,69,Data Link,Duplicate MAC address,duplicate mac,Reassign MAC
69b6ee41a05d6d71cf6738b0,,,,,66,Physical,Power outage affecting network,power electricity,Restore power supply
69b6ee41a05d6d71cf6738b1,,,,,67,Transport,Firewall blocking port,firewall port,Allow port in firewall
69b6ee41a05d6d71cf6738b2,,,,,68,Application,Proxy server error,proxy error,Disable proxy
69b6ee41a05d6d71cf6738b3,,,,,73,Data Link,Network interface not detecting MAC,mac detection,Reset network adapter
69b6ee41a05d6d71cf6738b4,,,,,82,Application,Website not loading,website loading,Check server status
69b6ee41a05d6d71cf6738b5,,,,,83,Transport,TCP slow start delay,tcp slow,Optimize TCP parameters
69b6ee41a05d6d71cf6738b6,,,,,84,Data Link,MAC filtering blocking device,mac filter,Update MAC filter list
69b6ee41a05d6d71cf6738b7,,,,,85,Transport,SYN flood attack,syn attack,Enable SYN protection
69b6ee41a05d6d71cf6738b8,,,,,86,Session,VPN session dropped,vpn drop,Reconnect VPN
69b6ee41a05d6d71cf6738b9,,,,,87,Presentation,Secure channel failure,secure channel,Restart secure service
69b6ee41a05d6d71cf6738ba,,,,,88,Session,Session synchronization error,session sync,Restart application
69b6ee41a05d6d71cf6738bb,,,,,89,Presentation,Data corruption,data corruption,Retransmit data
69b6ee41a05d6d71cf6738bc,,,,,90,Network,Invalid IP address,invalid ip,Configure correct IP
69b6ee41a05d6d71cf6738bd,,,,,91,Session,Remote session disconnect,remote session,Check connection
69b6ee41a05d6d71cf6738be,,,,,92,Physical,Power outage affecting network,power electricity,Restore power supply
69b6ee41a05d6d71cf6738bf,,,,,93,Presentation,Compression error,compression error,Disable compression
69b6ee41a05d6d71cf6738c0,,,,,94,Application,Service unavailable,503 service,Restart service
69b6ee41a05d6d71cf6738c1,,,,,95,Physical,Power outage affecting network,power electricity,Restore power supply
69b6ee41a05d6d71cf6738c2,,,,,96,Transport,Connection reset error,connection reset,Check server logs
69b6ee41a05d6d71cf6738c3,,,,,97,Presentation,Data format mismatch,format mismatch,Convert data format
69b6ee41a05d6d71cf6738c4,,,,,98,Network,Router firmware outdated,router firmware,Update router firmware
69b6ee41a05d6d71cf6738c5,,,,,99,Transport,Packet retransmission,packet retransmission,Reduce congestion
69b6ee41a05d6d71cf6738c6,,,,,100,Physical,WiFi router not powered,wifi router off,Check power adapter
69b6ee41a05d6d71cf6738c7,,,,,101,Presentation,Data corruption,data corruption,Retransmit data
69b6ee41a05d6d71cf6738c8,,,,,102,Network,NAT misconfiguration,nat error,Reconfigure NAT
69b6ee41a05d6d71cf6738c9,,,,,103,Application,Proxy server error,proxy error,Disable proxy
69b6ee41a05d6d71cf6738ca,,,,,104,Application,HTTP 500 error,500 server,Restart web server
69b6ee41a05d6d71cf6738cb,,,,,105,Application,Service unavailable,503 service,Restart service
69b6ee41a05d6d71cf6738cc,,,,,77,Physical,Signal interference,signal noise,Remove interference source
69b6ee41a05d6d71cf6738cd,,,,,107,Physical,Broken fiber cable,fiber damage,Replace fiber cable
69b6ee41a05d6d71cf6738ce,,,,,108,Application,Web server down,server down,Restart server
69b6ee41a05d6d71cf6738cf,,,,,109,Physical,Faulty modem,modem issue,Restart or replace modem
69b6ee41a05d6d71cf6738d0,,,,,110,Physical,Signal interference,signal noise,Remove interference source
69b6ee41a05d6d71cf6738d1,,,,,106,Session,Remote login failure,remote login,Verify credentials
69b6ee41a05d6d71cf6738d2,,,,,111,Session,Session encryption failure,session encryption,Update encryption
69b6ee41a05d6d71cf6738d3,,,,,112,Presentation,TLS protocol mismatch,tls mismatch,Update TLS version
69b6ee41a05d6d71cf6738d4,,,,,113,Physical,Damaged ethernet cable,cable broken ethernet,Replace the ethernet cable
69b6ee41a05d6d71cf6738d5,,,,,114,Physical,Loose LAN connection,lan loose port,Reconnect LAN cable
69b6ee41a05d6d71cf6738d6,,,,,115,Network,Invalid IP address,invalid ip,Configure correct IP
69b6ee41a05d6d71cf6738d7,,,,,116,Session,Session timeout,session timeout,Increase timeout
69b6ee41a05d6d71cf6738d8,,,,,118,Physical,Incorrect cable type,wrong cable,Use correct cable like Cat6
69b6ee41a05d6d71cf6738d9,,,,,117,Data Link,Switch port disabled,switch port disabled,Enable switch port
69b6ee41a05d6d71cf6738da,,,,,120,Physical,Network card failure,nic network card,Replace network interface card
69b6ee41a05d6d71cf6738db,,,,,119,Transport,Firewall blocking port,firewall port,Allow port in firewall
69b6ee41a05d6d71cf6738dc,,,,,121,Physical,Damaged ethernet cable,cable broken ethernet,Replace the ethernet cable
69b6ee41a05d6d71cf6738dd,,,,,123,Network,Subnet mismatch,subnet mask,Correct subnet mask
69b6ee41a05d6d71cf6738de,,,,,122,Physical,Network card failure,nic network card,Replace network interface card
69b6ee41a05d6d71cf6738df,,,,,124,Presentation,Encoding issue,encoding problem,Use UTF8 encoding
69b6ee41a05d6d71cf6738e0,,,,,125,Network,Network congestion,network congestion,Reduce traffic load
69b6ee41a05d6d71cf6738e1,,,,,126,Data Link,Network interface not detecting MAC,mac detection,Reset network adapter
69b6ee41a05d6d71cf6738e2,,,,,127,Data Link,Switch firmware outdated,switch firmware,Update firmware
69b6ee41a05d6d71cf6738e3,,,,,128,Physical,Network cable unplugged,cable unplugged ethernet,Plug the Ethernet cable properly
69b6ee41a05d6d71cf6738e4,,,,,129,Transport,UDP packet loss,udp loss,Improve network stability
69b6ee41a05d6d71cf6738e5,,,,,130,Network,ICMP blocked,icmp ping,Enable ICMP
69b6ee41a05d6d71cf6738e6,,,,,131,Network,Network unreachable,network unreachable,Verify routing table
69b6ee41a05d6d71cf6738e7,,,,,132,Presentation,Secure channel failure,secure channel,Restart secure service
69b6ee41a05d6d71cf6738e8,,,,,133,Physical,Overheating router,router heat,Allow router cooling
69b6ee41a05d6d71cf6738e9,,,,,135,Application,API request failed,api request,Check API endpoint
69b6ee41a05d6d71cf6738ea,,,,,70,Presentation,Data serialization error,serialization error,Correct data format
69b6ee41a05d6d71cf6738eb,,,,,136,Presentation,Compression error,compression error,Disable compression
69b6ee41a05d6d71cf6738ec,,,,,137,Application,Browser cache issue,browser cache,Clear browser cache
69b6ee41a05d6d71cf6738ed,,,,,138,Network,Router firmware outdated,router firmware,Update router firmware
69b6ee41a05d6d71cf6738ee,,,,,140,Network,Firewall blocking IP,firewall block ip,Allow IP in firewall
69b6ee41a05d6d71cf6738ef,,,,,139,Data Link,Network interface not detecting MAC,mac detection,Reset network adapter
